song_id,artist_name,song_name,Genre,valence,arousal
644,Marc E. Bassy,You & Me,,0.7625,0.7375
645,Marc E. Bassy,You & Me,,0.6125,0.6
646,Maren Morris,80s Mercedes,,0.7875,0.8625
647,Maren Morris,I Could Use a Love Song,,0.6125,0.5625
648,Maren Morris,My Church,,0.7,0.6875
649,Maren Morris,Once,,0.3125,0.4375
650,Mariah Carey,I Don't,,0.5375,0.6375
651,Mariah Carey,All I Want For Christmas Is You(Original Version),,0.775,0.825
652,Marian Hill,Down,,0.675,0.55
653,Various Artists©,Return Of The Mack,,0.6625,0.575
654,Mark Ronson,Uptown Funk,,0.875,0.8875
656,Maroon 5,Cold,,0.4125,0.4875
657,Maroon 5,Don't Wanna Know,,0.5125,0.6
659,Maroon 5,She Will Be Loved,,0.375,0.3875
660,Marshmello,Alone (Original Mix),,0.825,0.8375
661,Bebe Rexha,In The Name Of Love,,0.55,0.6375
662,Martin Garrix,Scared To Be Lonely,,0.525,0.675
665,Martin Jensen,Solo Dance,,0.75,0.75
666,Martin Solveig,Places,,0.7,0.675
668,Matoma,False Alarm,,0.65,0.725
670,Matt Terry,When Christmas Comes Around,,0.425,0.35
671,Meek Mill,Litty (feat. Tory Lanez),,0.4125,0.675
672,Meek Mill,Blessed Up,,0.4625,0.55
673,Meek Mill,Blue Notes,,0.2,0.5125
674,Nicki Minaj,Froze (feat. Lil Uzi Vert & Nicki Minaj),,0.25,0.3875
675,Meek Mill,Offended (feat. Young Thug & 21 Savage),,0.3,0.3125
676,Meek Mill,On The Regular,,0.475,0.55
677,Meek Mill,The Difference (feat. Quavo),,0.3625,0.5625
678,Meghan Trainor,Mom,,0.8625,0.7875
679,Various Artists,Me Too (Live At Macy's 4th of July),,0.6,0.7
681,Meghan Trainor,NO,,0.7,0.8
682,MercyME,Even If,,0.6125,0.775
683,Michael Bublé,It's Beginning To Look A Lot Like Christmas,,0.7375,0.2375
684,Michael Kiwanuka,Cold Little Heart,,0.45,0.375
685,Michael Ray,Think A Little Less,,0.7375,0.625
686,Midland,Drinkin' Problem,,0.725,0.6
688,Migos,Bad and Boujee,,0.4625,0.4625
689,Migos,Kelly Price,,0.35,0.425
692,Migos,Call Casting,,0.5125,0.5
693,Migos,Culture,,0.4,0.6
694,Migos,Get Right Witcha,,0.3375,0.3875
697,Migos,T-Shirt,,0.4875,0.7
698,Migos,What the Price,,0.2625,0.3625
699,Mike Perry,The Ocean,,0.775,0.7125
700,Mike Posner,I Took a Pill In Ibiza,,0.475,0.35
703,Mike Will Made-It,Nothing Is Promised,,0.545454545,0.545454545
704,Miley Cyrus,Malibu,,0.7,0.625
705,Miranda Lambert,Tin Man,,0.4375,0.1875
706,Miranda Lambert,Vice,,0.6125,0.4
707,Missy Elliott,I'm Better,,0.3,0.3125
708,Missy Elliott,Get Ur Freak On,,0.5875,0.6625
710,MØ,Final Song,,0.775,0.7875
711,NEIKED,Sexual,,0.675,0.525
713,Nevada,The Mack,,0.7375,0.6875
715,New Edition,Can You Stand the Rain,,0.525,0.325
716,New Tribute Kings,Starboy(Originally Performed ByThe Weeknd Feat. Daft Punk),,0.525,0.5
717,Niall Horan,Slow Hands,,0.6875,0.5375
718,Niall Horan,This Town,,0.5875,0.5125
719,Nick Jonas,Bom Bidi Bom,,0.5625,0.525
720,Nick Jonas,Close,,0.6375,0.7375
722,Nick Jonas,Bacon,,0.65,0.575
726,Nick Jonas,Jealous,,0.7125,0.7375
727,Nicki Minaj,No Frauds,,0.475,0.55
728,Nicki Minaj,Changed It,,0.275,0.4375
729,Nicki Minaj,Black Barbies,,0.4,0.525
730,Nicki Minaj,Regret In Your Tears,,0.575,0.55
731,Nicky Jam,El Amante,,0.7,0.6875
732,Nicky Jam,Hasta el Amanecer,,0.6125,0.6375
733,Noah Cyrus,Make Me (Cry),,0.6,0.5
734,Noah Cyrus,I'm Stuck,,0.825,0.8375
736,O.T. Genasis,Cut It (feat. Young Dolph),,0.4125,0.4875
738,Old Dominion,No Such Thing as a Broken Heart,,0.7125,0.5875
739,Old Dominion,Snapback,,0.6875,0.6875
740,Old Dominion,Song for Another Time,,0.75,0.795454545
741,Olivia O'Brien,Hate U Love U,,0.425,0.475
742,Olly Murs,Grow Up,,0.725,0.725
743,Olly Murs,You Don't Know Love,,0.725,0.85
744,OneRepublic,Kids,,0.725,0.8125
745,OneRepublic,OneRepublic - Wherever I Go (CDQ) (HipHopStoners.com),,0.6125,0.75
746,Opetaia Foa'i,We Know The Way,,0.7875,0.6625
747,P!NK,Just Like Fire,,0.775,0.8
748,PARTYNEXTDOOR,Come and See Me,,0.4625,0.3625
749,PARTYNEXTDOOR,Not Nice,,0.4875,0.525
750,PLAYBOI CARTI,Magnolia,,0.2625,0.4
751,PLAYBOI CARTI,Woke Up Like This,,0.525,0.5875
752,Panic! At The Disco,Bohemian Rhapsody,,0.7875,0.8375
753,Panic! At The Disco,Death Of A Bachelor,,0.625,0.7625
754,Paramore,Hard Times,,0.8,0.65
755,Paul McCartney,Wonderful Christmastime [Edited Version],,0.625,0.5125
757,Pentatonix,"Mary, Did You Know?",,0.375,0.6625
758,Piko-Taro,Pen Pineapple Apple Pen,,0.625,0.8375
759,Piko-Taro,Pen Pineapple Apple Pen,,0.8375,0.7375
760,Pitbull,Messin' Around,,0.7375,0.7875
761,Pitbull,Greenlight,,0.7875,0.775
763,Plain White T's,Hey There Delilah (Bonus),,0.55,0.3875
765,Portugal. The Man,Feel It Still,,0.7625,0.8
767,Post Malone,Congratulations,,0.5125,0.475
769,Post Malone,Go Flex,,0.475,0.525
770,Prince,1999 (LP Version),,0.6125,0.5625
771,Prince,I Would Die 4 U,,0.5625,0.425
772,Prince,Kiss (LP Version),,0.6125,0.8375
773,Prince,Let's Go Crazy (LP Version),,0.65,0.75
774,Prince,Little Red Corvette,,0.75,0.6375
775,Prince,Purple Rain (LP Version),,0.475,0.3375
776,Prince,Raspberry Beret,,0.5125,0.6375
777,Prince,When Doves Cry (LP Version),,0.475,0.525
778,Rachel Platten,Fight Song,,0.8125,0.9125
779,Radiohead,Creep,,0.4125,0.75
780,Rae Sremmurd,Black Beatles,,0.4375,0.5125
783,Rae Sremmurd,Look Alive,,0.45,0.475
784,Rae Sremmurd,Swang,,0.35,0.45
786,Rag'N'Bone Man,Human,,0.45,0.725
788,Rag'N'Bone Man,Skin,,0.525,0.6125
789,Ramin Djawadi,Light of the Seven,,0.125,0.35
790,Rascal Flatts,I Like The Sound Of That,,0.725,0.6875
791,Rascal Flatts,Yours If You Want It,,0.7125,0.7875
792,Reba McEntire,Back to God,,0.625,0.85
793,Red Hot Chili Peppers,Dark Necessities,,0.6375,0.7125
794,Red Hot Chili Peppers,We Turn Red,,0.575,0.575
796,Rick Ross,Trap Trap Trap,,0.375,0.6
797,Rihanna,"Rihanna,Lost Kings - Work (Lost Kings Remix)",,0.775,0.6375
798,Rihanna,Needed Me,,0.6,0.7375
799,Rihanna,Sledgehammer,,0.5375,0.7625
801,Rob $tone,Chill Bill,,0.2875,0.3375
803,Robbie Williams,Love My Life,,0.75,0.6875
804,David Guetta,Shed A Light,,0.65,0.675
806,Romeo Santos,Héroe Favorito,,0.725,0.6125
807,Russ,Losin Control,,0.3625,0.3375
808,Russ,What They Want,,0.25,0.325
809,Ruth B,Lost Boy,,0.65,0.1875
810,Ryan Gosling,City Of Stars,,0.65,0.4125
812,Sabrina Carpenter,Thumbs,,0.6875,0.8
813,Sage the Gemini,Now and Later,,0.675,0.675
814,Sam Hunt,Body Like A Back Road,,0.7375,0.7125
815,Sam Hunt,Drinkin' Too Much (8pm),,0.3125,0.2875
816,Sam Hunt,Make You Miss Me(Acoustic Mixtape),,0.425,0.3
818,Schoolboy Q,THat Part,,0.1375,0.275
820,Scotty McCreery,Five More Minutes,,0.6,0.6625
821,Sean Paul,No Lie,,0.75,0.7875
823,Selena Gomez,Bad Liar,,0.6625,0.675
824,Selena Gomez,Kill Em With Kindness,,0.825,0.8625
825,Shaggy,It Wasn't Me,,0.8375,0.5375
827,Shakin' Stevens,Merry Christmas Everyone,,0.825,0.6
828,Shakira,Chantaje,,0.6,0.65
829,Shakira,Hips Don't Lie (2006 FIFA World Cup Mix),,0.8125,0.8
830,Shakira,Me Enamoré,,0.6,0.775
831,Shakira,Try Everything,,0.9125,0.8375
832,Shawn Mendes,Mercy,,0.625,0.85
833,Shawn Mendes,"Stitches(From ""Dance Camp"" Original Motion Picture Soundtrack)",,0.7,0.8
834,Shawn Mendes,There's Nothing Holdin' Me Back,,0.8125,0.8875
835,Shawn Mendes,Treat You Better,,0.6125,0.6625
836,Sia,The Greatest,,0.7875,0.8875
837,Sia,Cheap Thrills,,0.725,0.7375
839,Sia,California Dreamin',,0.625,0.75
842,Sia,Helium,,0.35,0.6
844,Sigma,Find Me,,0.75,0.7875
846,Skrillex,Purple Lamborghini,,0.5375,0.925
847,Various Artists,Merry Xmas Everybody,,0.7625,0.5125
848,Snakehips,Don't Leave,,0.5125,0.7125
850,Snoop Dogg,Kush Ups,,0.6125,0.775
851,Solange,Don't Touch My Hair,,0.4125,0.4625
852,Solange,Cranes in the Sky,,0.45,0.4875
853,Starley,Call On Me,,0.625,0.65
854,Starley,Call on Me,,0.7875,0.8375
855,Steve Aoki,Just Hold On,,0.775,0.875
857,Stormzy,Big For Your Boots,,0.2125,0.675
858,Sturgill Simpson,All Around You,,0.6125,0.625
859,Sundance Head,At Last,,0.725,0.5875
860,Sundance Head,Darlin' Don't Go,,0.6375,0.675
861,Take That,Giants,,0.7625,0.7625
862,Taron Egerton,I'm Still Standing,,0.85,0.8875
863,Taylor Ray Holbrook,Southern Land—Taylor Ray Holbrook & Ryan Upchurch,,0.625,0.575
864,Tee Grizzley,First Day Out,,0.409090909,0.488636364
865,The Chainsmokers,Something Just Like This,,0.7875,0.8875
868,The Chainsmokers,Closer,,0.625,0.7
869,The Chainsmokers,All We Know,,0.5125,0.45
870,The Chainsmokers,Roses,,0.5625,0.65
871,The Chainsmokers,Setting Fires,,0.65,0.75
876,The Chainsmokers,Paris,,0.775,0.775
879,The Chainsmokers,The One,,0.6375,0.4875
880,The Dave Clark Five,Glad All Over,,0.5375,0.675
881,The Game,All Eyez (Feat. Jeremih),,0.6,0.5875
882,The Killers,Mr. Brightside,,0.6,0.85
883,Wyclef Jean,Kiss The Sky (feat. Wyclef Jean),,0.725,0.8625
884,The Lumineers,Ophelia,,0.7625,0.7125
885,The Notorious BIG,Hypnotize,,0.4875,0.425
886,The Pogues,Fairytale Of New York,,0.725,0.525
888,The Revivalists,02 Wish I Knew You,,0.675,0.675
889,The Strumbellas,Spirits,,0.75,0.8375
890,The Vamps,All Night,,0.7875,0.7875
892,The Weeknd,I Feel It Coming,,0.65,0.6625
894,The Weeknd,All I Know,,0.375,0.375
895,The Weeknd,Sidewalks,,0.5125,0.6375
896,The Weeknd,A Lonely Night,,0.636363636,0.761363636
897,The Weeknd,Acquainted,,0.5625,0.3875
900,The Weeknd,Die For You,,0.5375,0.65
903,The Weeknd,Love To Lay,,0.6,0.7625
904,The Weeknd,Nothing Without You,,0.5625,0.7
905,The Weeknd,Ordinary Life,,0.575,0.475
906,The Weeknd,Party Monster,,0.4375,0.325
907,The Weeknd,Reminder,,0.5625,0.5
908,The Weeknd,Rockin',,0.6625,0.75
909,The Weeknd,Secrets,,0.6625,0.825
911,The Weeknd,Six Feet Under,,0.3875,0.525
913,The Weeknd,Stargirl Interlude,,0.275,0.35
915,The White Stripes,Seven Nation Army,,0.575,0.6875
916,The xx,On Hold,,0.3375,0.2125
917,Thomas Rhett,"Thomas Rhett,Maren Morris - Craving You",,0.6625,0.7375
918,Thomas Rhett,Die A Happy Man,,0.6375,0.4
919,Thomas Rhett,Star Of The Show,,0.7375,0.6
921,Thomas Rhett,Vacation,,0.5625,0.475
922,Various Artists,Sunshine (Radio Edit),,0.7375,0.7625
924,Tim Mcgraw,Speak to a Girl,,0.65,0.6125
925,Tim Mcgraw,How I'll Always Be,,0.6125,0.5875
926,Tim Mcgraw,Humble and Kind,,0.4875,0.25
927,Tinashe,Tinashé - Superlove,,0.65,0.5625
928,Tinie Tempah,Text from Your Ex,,0.825,0.8375
929,Tom Zanetti,You Want Me,,0.3375,0.6
931,Tory Lanez,LUV,,0.5,0.4375
932,Tove Lo,Cool Girl,,0.6625,0.7
933,Train,Play That Song,,0.7375,0.8125
934,Travis Scott,Beibs in the Trap,,0.3875,0.4875
935,Travis Scott,Goosebumps,,0.386363636,0.511363636
936,Trey Songz,Nobody Else But You,,0.45,0.4125
937,Troye Sivan,WILD,,0.5875,0.6
938,Troye Sivan,YOUTH,,0.75,0.725
939,Tucker Beathard,Rock On,,0.6625,0.725
940,Twenty One Pilots,Heathens,,0.5,0.625
941,Twenty One Pilots,Cancer,,0.3,0.125
943,Twenty One Pilots,Ride,,0.4875,0.625
945,Twenty One Pilots,02 - Stressed Out,,0.575,0.675
946,Tyga,Feel Me,,0.4,0.425
948,Usher,No Limit [dirty],,0.4,0.4875
950,Usher,Yeah,,0.6875,0.7
951,Various Artists,Hands,,0.75,0.625
952,Lil Wayne,Running Back (feat. Lil Wayne),,0.4875,0.525
953,Wale,My PYT,,0.55,0.3375
957,Wiz Khalifa,Pull Up (feat. Lil Uzi Vert),,0.3375,0.525
958,Wizzard,I Wish It Could Be Christmas Everyday,,0.8625,0.825
959,Various Artists,X Ambassadors - Unsteady (Erich Lee Gravity Remix),,0.45,0.8
962,XXXTENTACION,Look At Me!,,0.2,0.6375
964,YFN Lucci,Everyday We Lit,,0.6,0.5375
965,YG,Why You Always Hatin?,,0.5375,0.5
966,Yo Gotti,Law,,0.45,0.575
967,Yo Gotti,Law,,0.5125,0.675
968,Young Greatness,Moolah,,0.4,0.4875
969,Young M.a.,YOUNG MA - OOOUUU (intro),,0.175,0.5125
970,Travis Scott,Pick Up the Phone,,0.4875,0.7
971,Young Thug,Gang Up,,0.55,0.5875
973,ZAYN,PILLOWTALK REMIX,,0.6,0.575
974,ZAYN,Still Got Time,,0.5875,0.625
978,Zac Brown Band,Castaway,,0.725,0.6875
979,Zac Brown Band,My Old Man,,0.5125,0.3625
980,Zac Brown Band,Roots,,0.725,0.6375
981,MNEK,Never Forget You,,0.6,0.8
983,Zara Larsson,Ain't My Fault,,0.5,0.775
984,Zara Larsson,I Would Like,,0.7375,0.825
985,Zara Larsson,Lush Life,,0.7,0.75
989,Zay Hilfigerrr,Juju On That Beat (TZ Anthem),,0.3125,0.575
992,Zayion McCall,JuJu On Dat Beat,,0.3625,0.4625
993,Zedd,Stay,,0.7625,0.8625
996,offaiah,Trouble,,0.5625,0.875
997,방탄소년단,A Supplementary Story : You Never Walk Alone,,0.6625,0.7125
999,방탄소년단,Outro : Wings,,0.775,0.875
1000,방탄소년단,Spring Day,,0.575,0.6625
